,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name,chart_random
1311,0.0427,0.8,580413,0.536,2LNEksf6dhs0fghbHkWDjQ,0.6729999999999999,6,0.0791,-12.085,1,0.13,111.021,4,0.278,Rudists,580412,0,2018,2018-12-28,Villain,0
1312,0.978,0.253,346693,0.191,2lor8CHBs0YiOVNUXOFZXu,0.867,0,0.141,-18.428,1,0.0371,81.64699999999999,4,0.0692,Peter Kater,346693,11,2015,2015-04-21,Union,0
1313,0.231,0.7809999999999999,214947,0.608,0tOu71SQa4Iixu4mtTejSa,0.000167,7,0.225,-8.745,1,0.05,100.984,4,0.0641,Soube & Dylan,214946,0,2017,2017-03-03,Bis mer platze,0
1314,0.7909999999999999,0.768,250933,0.256,1xow5qXd7s5tHwLYAfj8VR,2.8199999999999998e-05,9,0.102,-14.472999999999999,1,0.0344,110.074,4,0.294,Stuart Moxham,250933,0,2010,2010-06-22,The Undertow,0
1315,0.991,0.557,223320,0.135,5rrxhLCQPDTMPEjdhVPQU9,0.9129999999999999,0,0.124,-20.756999999999998,1,0.0427,104.083,4,0.40700000000000003,Benny Andersson,223320,42,2017,2017-09-29,Thank You For The Music,0
1316,0.9059999999999999,0.37799999999999995,423925,0.5720000000000001,0ZCUcgo1LHHq4YlnI75kD0,0.9540000000000001,5,0.122,-14.696,0,0.0348,162.069,4,0.662,Khaled Arman,423924,2,2011,2011-07-03,Drut En Tin Taal - Raga Yaman,0
0,0.28,0.7240000000000001,207333,0.647,2rPE9A1vEgShuZxxzR2tZH,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435,Ariana Grande,207333,94,2018,2018-11-03,"thank u, next",1
1,0.371,0.5720000000000001,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.79899999999999,4,0.32299999999999995,Lady Gaga,215733,96,2018,2018-10-05,Shallow,1
2,0.0783,0.975,182741,0.535,01IQ4aQgOf0Kkq3a273hmO,0.0,1,0.107,-7.227,1,0.196,125.066,4,0.6709999999999999,Dave,182741,77,2018,2018-10-04,Funky Friday,1
3,0.0119,0.7809999999999999,213309,0.768,5N5k9nd479b1xpDZ4usjrg,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486,Calvin Harris,213309,91,2018,2018-08-17,Promises (with Sam Smith),1
4,0.555,0.56,173800,0.68,0d2iYfpKoM0QCKvcLCkBao,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319,benny blanco,173799,91,2018,2018-07-12,Eastside (with Halsey & Khalid),1
5,0.0589,0.835,217925,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,5.9999999999999995e-05,1,0.396,-5.832999999999999,1,0.125,91.03,4,0.35,Drake,217925,89,2018,2018-06-29,In My Feelings,1
6,0.28600000000000003,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754,George Ezra,201287,88,2018,2018-03-23,Shotgun,1
7,0.0441,0.737,222653,0.636,6kPJZM97LwdG9QIsT7khp6,6.659999999999999e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,Clean Bandit,222653,87,2018,2018-05-17,Solo (feat. Demi Lovato),1
8,0.0228,0.623,193924,0.851,083Qf6hn6sFL6xiOHlZUyn,0.0,7,0.12,-3.111,1,0.0409,100.06299999999999,4,0.4,Jess Glynne,193923,82,2018,2018-05-03,I'll Be There,1
9,0.037000000000000005,0.7909999999999999,214847,0.862,7ef4DlsgrMEH11cDZd32M6,2.1899999999999997e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,Calvin Harris,214846,89,2018,2018-04-06,One Kiss (with Dua Lipa),1
10,0.0934,0.5670000000000001,210926,0.9129999999999999,1cTZMwcBJT0Ka3UJPXOeeN,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,Drake,210925,28,2018,2018-04-06,Nice For What,1
11,0.147,0.755,216632,0.599,10Igtw8bSDyyFs7KIsKngZ,0.0,8,0.109,-5.042,1,0.22399999999999998,133.123,4,0.755,Lil Dicky,216631,82,2018,2018-03-15,Freaky Friday (feat. Chris Brown),1
12,0.19399999999999998,0.653,210773,0.809,5CLGzJsGqhCEECcpnFQA8x,0.0,0,0.165,-4.0569999999999995,1,0.0474,92.213,4,0.55,Rudimental,210772,86,2018,2018-01-19,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",1
13,0.0283,0.755,198960,0.44799999999999995,6T8cJz5lAqGer9GUHGyelE,3.28e-05,7,0.514,-9.587,1,0.107,77.179,4,0.318,Drake,198960,25,2018,2018-01-20,God's Plan,1
14,0.17,0.757,221013,0.748,5UEnHoDYpsxlfzWLZIc7LD,0.0,8,0.0759,-5.794,0,0.473,90.052,4,0.693,Eminem,221013,27,2017,2017-12-15,River (feat. Ed Sheeran),1
15,0.163,0.599,263400,0.44799999999999995,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,Ed Sheeran,263400,89,2017,2017-03-03,Perfect,1
16,0.18600000000000003,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.8e-05,7,0.10400000000000001,-4.323,0,0.0312,104.992,4,0.418,Camila Cabello,216896,33,2017,2017-08-03,Havana,1
17,0.129,0.591,218480,0.515,29lFEhiASt32nnalcUDMGi,0.00042,5,0.142,-6.692,0,0.098,159.715,4,0.139,Post Malone,218480,0,2017,2017-09-15,rockstar,1
18,0.652,0.698,201000,0.375,1mXVgsBdtIVeCLJnSnmtdV,0.0,5,0.17300000000000001,-8.279,1,0.0491,91.92,4,0.534,Sam Smith,201000,85,2017,2017-11-03,Too Good At Goodbyes,1
19,0.213,0.773,211859,0.68,6uFsE1JgZ20EXyU0JQZbUR,1.57e-05,9,0.122,-6.377999999999999,0,0.141,128.062,4,0.49700000000000005,Taylor Swift,211859,18,2017,2017-08-24,Look What You Made Me Do,1
20,0.0026100000000000003,0.763,212000,0.72,4LihUZcWy0B6lGLqcJ8u9B,1.11e-05,9,0.114,-5.181,0,0.0691,116.01,4,0.5920000000000001,Dua Lipa,212000,69,2017,2017-06-02,New Rules,1
21,0.0642,0.893,223413,0.745,6BaCraQ9xeLYg4Sb9TBT2X,0.0,11,0.0943,-3.105,0,0.0571,101.01799999999999,4,0.872,Calvin Harris,223413,72,2017,2017-06-16,Feels,1
22,0.0329,0.6709999999999999,204173,0.672,1OAh8uOEOvTDqkKFsKksCi,0.0,0,0.11800000000000001,-3.094,0,0.0688,97.98,4,0.632,DJ Khaled,204173,78,2017,2017-06-22,Wild Thoughts (feat. Rihanna & Bryson Tiller),1
23,0.795,0.484,233393,0.312,5y9VR6oWTFjtprI6Zia6aB,0.0,2,0.132,-7.836,1,0.0398,119.428,4,0.0789,Artists for Grenfell,233392,53,2017,2017-06-21,Bridge Over Troubled Water,1
24,0.22899999999999998,0.6940000000000001,228827,0.815,5CtI0qwDJkDQGwXD1H1cLb,0.0,2,0.0924,-4.328,1,0.12,88.931,4,0.813,Luis Fonsi,228826,31,2017,2017-04-17,Despacito - Remix,1
25,0.0533,0.599,288877,0.667,72Q0FQQo32KJloivv5xge2,0.0,7,0.134,-4.2669999999999995,1,0.0367,80.984,4,0.8170000000000001,DJ Khaled,288876,24,2017,2017-04-27,I'm the One,1
26,0.259,0.7070000000000001,212459,0.629,1x5sYLZiu9r5E43kMlt9f8,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,4,0.457,Clean Bandit,212459,82,2017,2017-03-16,Symphony (feat. Zara Larsson),1
27,0.0259,0.518,340707,0.575,5ELRkzdzz0HvGpMDlfZHkV,0.0,5,0.109,-4.6160000000000005,1,0.0302,120.01899999999999,4,0.209,Harry Styles,340706,73,2017,2017-04-07,Sign of the Times,1
28,0.581,0.825,233713,0.652,0FE9t6xYkqWXU2ahLh6D8X,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,Ed Sheeran,233712,80,2017,2017-01-06,Shape of You,1
29,0.406,0.72,251088,0.763,5knuzwU65gJK7IF5yJsuaW,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,0.742,Clean Bandit,251088,82,2016,2016-10-21,Rockabye (feat. Sean Paul & Anne-Marie),1
30,0.0316,0.774,246240,0.7390000000000001,6wZ8kvKP9d1MKlNFTMZrBK,5.95e-06,0,0.11900000000000001,-4.022,1,0.0952,126.00200000000001,4,0.823,Little Mix,246240,20,2016,2016-10-16,Shout Out to My Ex,1
31,0.695,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,0.494,James Arthur,211466,86,2016,2016-10-28,Say You Won't Let Go,1
32,0.414,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,The Chainsmokers,244960,87,2016,2016-07-29,Closer,1
33,0.0736,0.608,185352,0.7979999999999999,6DNtNfH8hXkqOX1sjqmI7p,0.0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,Major Lazer,185351,38,2016,2016-07-22,Cold Water (feat. Justin Bieber & MØ),1
34,0.008020000000000001,0.7709999999999999,173975,0.629,0JoaFxLgrqbWutREzcZBzS,0.00252,1,0.35600000000000004,-5.79,1,0.0511,103.91799999999999,4,0.36200000000000004,Drake,173974,18,2016,2016-04-05,One Dance,1
35,0.62,0.674,280800,0.32899999999999996,42HkkKHSO1PoBAshifSOlr,0.0,10,0.142,-10.096,1,0.0565,147.89,4,0.396,Mike Posner,280800,0,2016,2016-05-06,I Took A Pill In Ibiza,1
36,0.287,0.765,237300,0.473,5kqIPrATaCc2LqxVWzQGbk,0.0,10,0.391,-5.829,1,0.0514,119.992,4,0.34,Lukas Graham,237300,81,2016,2016-04-01,7 Years,1
37,0.10400000000000001,0.588,203686,0.7020000000000001,0IKK48xF4eEdfofyaeKWWO,0.0,11,0.08900000000000001,-4.271,1,0.0496,124.90899999999999,4,0.429,ZAYN,203686,68,2016,2016-08-22,PILLOWTALK,1
38,0.0152,0.746,206880,0.754,1WP1r7fuvRqZRnUaTi2I1Q,0.0,1,0.0486,-6.681,1,0.067,149.882,4,0.764,Shawn Mendes,206880,24,2015,2015-04-13,Stitches,1
39,0.473,0.177,250116,0.31,12yATxj1ppXs8quI0Dn63D,9.109999999999999e-05,3,0.125,-9.494,1,0.0273,83.12,4,0.248,The Lewisham and Greenwich NHS Choir,250115,28,2013,2013-12-09,A Bridge Over You - (Radio Edit),1
40,0.835,0.609,233720,0.37799999999999995,3hB5DgAiMAQ4DzYbsMq1IT,0.0,4,0.28,-9.828,1,0.43799999999999994,100.41799999999999,4,0.515,Justin Bieber,233720,29,2015,2015-11-13,Love Yourself,1
41,0.0797,0.654,200787,0.76,69bp2EbF7Q2rqc5N3ylezZ,0.0,0,0.299,-3.6689999999999996,0,0.045,99.945,4,0.41,Justin Bieber,200786,26,2015,2015-11-13,Sorry,1
42,0.32899999999999996,0.47100000000000003,295502,0.431,1MDoll6jK4rrk2BcFRP5i7,0.0,5,0.0854,-6.129,0,0.0342,157.98,4,0.289,Adele,295502,68,2015,2015-10-23,Hello,1
43,0.0737,0.7659999999999999,201455,0.7859999999999999,6fPKKB6urCEXl4s7lCd2hF,0.0,5,0.0765,-5.797000000000001,0,0.0828,122.984,4,0.667,KDA,201455,2,2015,2015-09-30,Turn The Music Louder (Rumble) - Radio Edit,1
44,0.747,0.37200000000000005,278987,0.305,4oWmroatZtMmlgc3havMrv,1.9e-06,5,0.0908,-8.189,0,0.0289,86.743,3,0.08800000000000001,Sam Smith,278987,19,2015,2015-09-25,Writing's On The Wall,1
45,0.0972,0.688,227024,0.889,42zLyJxoTWBGAu6481ALWL,0.000397,9,0.0964,-4.311,1,0.0571,124.04,4,0.573,Sigala,227023,10,2015,2015-08-21,Easy Love,1
46,0.59,0.845,205680,0.5670000000000001,3pzjHKrQSvXGHQ98dx18HI,0.0014199999999999998,5,0.0811,-8.118,0,0.0956,125.02,4,0.7929999999999999,Justin Bieber,205680,21,2015,2015-11-13,What Do You Mean?,1
47,0.0881,0.639,204067,0.7070000000000001,6bRbeEgg8v8BQ0HuVuPE7v,0.0,7,0.17600000000000002,-5.062,1,0.0739,87.944,4,0.35200000000000004,Rachel Platten,204066,31,2015,2015-05-12,Fight Song,1
48,0.0608,0.5710000000000001,211460,0.815,1KtVVUM6OkpyOsbVfbMybX,0.0,6,0.163,-3.267,1,0.0321,120.008,4,0.664,Jess Glynne,211460,65,2013,2013-01-01,Don't Be so Hard on Yourself,1
49,0.41700000000000004,0.795,190453,0.616,3rKYiySCDMUKTw5kGVVhaa,0.0,1,0.349,-5.281000000000001,0,0.06,110.015,4,0.815,Charlie Puth,190453,66,2016,2016-01-29,Marvin Gaye (feat. Meghan Trainor),1
50,0.109,0.73,192120,0.703,2K87XMYnUMqLcX3zvtAF4G,0.0,0,0.0657,-5.672000000000001,0,0.0369,138.113,4,0.595,One Direction,192120,76,2015,2015-11-13,Drag Me Down,1
51,0.0348,0.777,211773,0.895,5y6pj7OeBFF0CVgZKhRbOG,0.0,4,0.317,-4.4639999999999995,1,0.0618,111.98700000000001,4,0.826,Little Mix,211773,78,2015,2015-11-06,Black Magic,1
52,0.324,0.7909999999999999,182767,0.574,2rWisQk9hxSap9ZtTx45sv,0.0,0,0.102,-7.061,0,0.0673,122.053,4,0.406,David Zowie,182767,61,2015,2015-05-18,House Every Weekend - Radio Edit,1
53,0.466,0.7759999999999999,138843,0.574,0uP43OVpCAni4r4TPJDloZ,7.829999999999999e-05,5,0.131,-9.882,0,0.0317,121.03,4,0.41200000000000003,Lost Frequencies,138842,54,2015,2015-05-13,Are You With Me - Radio Edit,1
54,0.0153,0.772,228961,0.858,01wuIn1TP5FCvYyqBTdsGC,0.0,8,0.154,-3.565,1,0.127,101.978,4,0.51,Tinie Tempah,228961,58,2015,2015-05-14,Not Letting Go (feat. Jess Glynne),1
55,0.009059999999999999,0.775,207719,0.68,0HFx7PLqzGxSfN59j3UHmR,0.0,0,0.109,-5.507999999999999,0,0.0629,114.025,4,0.6559999999999999,Jason Derulo,207719,53,2015,2015-03-09,Want to Want Me,1
56,0.184,0.8270000000000001,180021,0.5760000000000001,6fQcqEcXfnY0L6VwS0c3gT,0.028999999999999998,4,0.0656,-7.774,1,0.0372,118.04,4,0.41,OMI,180021,63,2014,2014-12-02,Cheerleader (Felix Jaehn Remix) - Radio Edit,1
57,0.369,0.6890000000000001,229526,0.48100000000000004,7wqSzGeodspE3V6RBD5W8L,1.03e-06,10,0.0649,-7.502999999999999,1,0.0815,80.025,4,0.28300000000000003,Wiz Khalifa,229525,21,2015,2015-03-10,See You Again (feat. Charlie Puth),1
58,0.00159,0.642,227344,0.823,58jx3tTuDuzHysC77c0AQd,0.0,0,0.0776,-5.7170000000000005,1,0.0289,122.977,4,0.431,Jess Glynne,227343,62,2013,2013-01-01,Hold My Hand,1
59,0.9209999999999999,0.46799999999999997,219536,0.205,7E7sAg5qPv0cObXCWRsYMJ,0.0,4,0.107,-11.014000000000001,1,0.0412,125.34299999999999,4,0.325,Sam Smith,219535,19,2015,2015-11-06,Lay Me Down,1
60,0.07400000000000001,0.56,215360,0.845,4SNtBMJa7Wpk1tJzMSUv9B,0.0,4,0.382,-4.12,0,0.0375,119.99600000000001,4,0.495,Years & Years,215360,16,2015,2015-07-10,King,1
61,0.247,0.262,252534,0.606,3zHq9ouUJQFQRf3cm1rRLu,0.0,8,0.125,-6.646,1,0.0484,189.857,4,0.275,Ellie Goulding,252534,78,2015,2015-11-06,"Love Me Like You Do - From ""Fifty Shades Of Grey""",1
62,0.0503,0.619,226107,0.77,64G2uKq3Snj48ppUZX1Z5t,0.0,5,0.317,-5.693,1,0.0398,100.97200000000001,4,0.402,Ben Haenow,226106,46,2014,2014-12-14,Something I Need,1
63,0.00801,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.9279999999999999,Mark Ronson,269666,82,2015,2015-01-12,Uptown Funk,1
64,0.00385,0.632,231981,0.892,5UmoLXuLoTDwujmVyjuZtF,1.36e-05,1,0.0669,-5.735,1,0.0376,120.035,4,0.738,Take That,231980,56,2014,2014-01-01,These Days,1
65,0.35200000000000004,0.626,228916,0.541,5MJP0TRQebWaV6KrXuwyfv,0.0,0,0.11900000000000001,-7.615,1,0.0308,112.001,4,0.255,Band Aid 30,228916,16,2014,2014-01-01,Do They Know It's Christmas? - 2014,1
66,0.521,0.5529999999999999,235820,0.38,34uUjGoHYv9tejmjA3pYKm,0.00010400000000000001,0,0.251,-12.637,1,0.0305,87.015,4,0.38,Gareth Malone's All Star Choir,235820,26,2014,2014-11-09,Wake Me Up - Official BBC Children In Need Single 2014,1
67,0.00047999999999999996,0.7040000000000001,240074,0.773,0Nu64rJw60LPf816F9k5VN,7.8e-06,6,0.134,-5.847,1,0.0547,116.975,4,0.425,Cheryl,240073,4,2014,2014-01-01,I Don't Care,1
68,0.474,0.7809999999999999,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,Ed Sheeran,281560,86,2014,2014-06-21,Thinking Out Loud,1
69,0.0573,0.807,187920,0.887,5jE48hhRu8E6zBDPRSkEq7,2.87e-06,9,0.124,-3.7260000000000004,1,0.0503,134.05200000000002,4,0.961,Meghan Trainor,187920,68,2015,2015-01-09,All About That Bass,1
70,0.267,0.708,199373,0.752,7zrYKlgYQv1ELz7LGyjTd1,0.0,0,0.377,-4.401,0,0.0886,150.058,4,0.733,Jessie J,199373,9,2014,2014-07-29,Bang Bang,1
71,0.0336,0.485,191048,0.8640000000000001,10zm24iyuS1T08u7gtW8DZ,0.0,2,0.6709999999999999,-2.294,1,0.0431,171.109,4,0.396,Sigma,191048,5,2014,2014-01-01,Changing - Radio Edit,1
72,0.0289,0.413,212960,0.856,07nH4ifBxUB4lZcsf44Brn,0.00571,0,0.34299999999999997,-4.078,0,0.0808,128.017,4,0.35,Calvin Harris,212960,75,2014,2014-10-31,Blame,1
73,0.541,0.693,190133,0.141,4MteadAdoJXNnuBIa0Q1ZK,0.0008730000000000001,9,0.113,-14.368,0,0.0366,94.0,4,0.091,Lilly Wood and The Prick,190132,51,2010,2010-05-31,Prayer In C,1
74,0.0932,0.645,203520,0.8909999999999999,5qB6XYfzI1ZeZPbWJgsF0a,3.88e-06,6,0.379,-2.505,0,0.0387,124.915,4,0.568,David Guetta,203520,44,2014,2014-06-30,Lovers on the Sun (feat. Sam Martin),1
75,0.0423,0.774,224840,0.7559999999999999,18n3RlT0UNcy2yHImHy8IT,0.0,1,0.305,-4.995,1,0.0389,144.032,4,0.9309999999999999,MAGIC!,224840,52,2014,2014-08-04,Rude,1
76,0.00206,0.8420000000000001,225150,0.915,6jShUw2NqZxEXH60gVTHrV,0.00157,11,0.29600000000000004,-3.255,0,0.0521,120.59299999999999,4,0.813,"Cheryl Cole, Tinie Tempah",225150,1,2014,2014-01-01,Crazy Stupid Love,1
77,0.00636,0.545,193827,0.775,2rJojRundKuKFgbvmCAYva,0.0,5,0.192,-4.325,0,0.0349,174.08599999999998,4,0.516,Rixton,193826,13,2014,2014-01-01,Me And My Broken Heart,1
78,0.0817,0.76,252613,0.718,1zaaaGPDU60KYY60M4JVl2,0.0,5,0.0903,-4.4430000000000005,0,0.0476,100.01,4,0.419,will.i.am,252613,12,2014,2014-01-01,It’s My Birthday,1
79,0.0226,0.66,193987,0.7979999999999999,3cySlItpiPiIAzU3NyHCJf,2.2e-05,1,0.10300000000000001,-5.3260000000000005,0,0.162,103.022,4,0.627,Ariana Grande,193986,9,2014,2014-01-01,Problem,1
80,0.00521,0.609,165441,0.885,483XiZ5o13Cc1zoWV7jGml,1.15e-05,0,0.336,-5.468999999999999,1,0.0642,124.959,4,0.76,Oliver Heldens,165440,68,2014,2014-06-03,Gecko (Overdrive) - Radio Edit,1
81,0.0457,0.68,213213,0.84,4XPWKmy05Rcff6TLHNoNF8,8.38e-06,9,0.14300000000000002,-3.823,1,0.0415,104.985,4,0.46799999999999997,Ella Henderson,213213,67,2014,2014-10-10,Ghost,1
82,0.304,0.818,235382,0.67,6K8qKeWo5MsFED7wCR6Kop,1.22e-06,8,0.0601,-4.4510000000000005,0,0.0472,119.988,4,0.9390000000000001,Ed Sheeran,235382,73,2014,2014-06-21,Sing,1
83,0.0764,0.6920000000000001,185934,0.8959999999999999,17uGIdhKRZlEGPibUFQeJM,0.0019399999999999999,10,0.157,-6.297999999999999,0,0.0637,121.999,4,0.804,Secondcity,185934,2,2014,2014-05-25,I Wanna Feel - Radio Edit,1
84,0.521,0.45299999999999996,172724,0.441,62NVyyEBiRxGae3SeB97nl,0.000135,0,0.106,-6.275,1,0.0435,84.67200000000001,4,0.184,Sam Smith,172723,23,2015,2015-11-06,Stay With Me,1
85,0.40299999999999997,0.753,203467,0.8009999999999999,2ia7iiEtpiOL2ZVuWxBZGB,0.0,4,0.128,-3.215,1,0.0296,128.011,4,0.794,Rita Ora,203466,69,2014,2014-03-31,I Will Never Let You Down,1
86,0.0211,0.596,222533,0.856,6YUTL4dYpB9xZO5qExPf05,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,Calvin Harris,222533,78,2014,2014-10-31,Summer,1
87,0.00821,0.8290000000000001,208133,0.51,5Sf3GyLEAzJXxZ5mbCPXTu,0.0014,5,0.0829,-9.334,0,0.0369,119.993,4,0.45,Mr. Probz,208133,75,2014,2014-02-07,Waves - Robin Schulz Radio Edit,1
88,0.109,0.863,251960,0.601,1iXBApi39l5r6lJj9WEXXS,0.007640000000000001,7,0.0676,-6.978,0,0.054000000000000006,122.961,4,0.17800000000000002,Kiesza,251960,16,2014,2014-01-01,Hideaway,1
89,0.00046399999999999995,0.441,252343,0.9540000000000001,23PJY70rydGYINeC4Anfnu,0.000332,8,0.0529,-3.702,1,0.059000000000000004,175.02700000000002,4,0.146,Sigma,252342,43,2014,2014-01-01,Nobody To Love - Extended Mix,1
90,0.0332,0.531,255907,0.77,1FsH6OZCKLWbBgqj8JcCvO,0.0,11,0.235,-7.205,0,0.0434,85.99600000000001,4,0.504,Aloe Blacc,255906,13,2013,2013-01-01,The Man,1
91,0.0005690000000000001,0.494,202496,0.951,1CQ2cMfrmFM1YdfmjENKVE,0.0,9,0.327,-4.237,1,0.132,160.025,4,0.441,5 Seconds of Summer,202496,69,2014,2014-06-27,She Looks So Perfect,1
92,0.00364,0.653,285596,0.7559999999999999,4r8hRPbidDIoDPphxi78aY,0.006509999999999999,0,0.08900000000000001,-7.794,1,0.0366,120.82,4,0.42,Duke Dumont,285596,19,2014,2014-01-01,I Got U,1
93,0.0421,0.6990000000000001,159492,0.982,2NFrkgZzweWIiC9tUrjDnx,0.000332,11,0.0854,-1.115,0,0.142,127.96600000000001,4,0.389,DVBBS,159492,52,2013,2013-11-04,Tsunami (Jump) [feat. Tinie Tempah] - Radio Edit,1
94,0.00014,0.818,262000,0.595,0idc0XRnLRovVqpWnGQ6hC,0.575,8,0.0612,-7.644,1,0.0515,119.99,4,0.7290000000000001,Route 94,262000,20,2014,2014-01-01,My Love,1
95,0.191,0.647,192670,0.8390000000000001,3rUy62uDqI4DDkCOT5bkt3,0.00016299999999999998,2,0.23600000000000002,-5.2620000000000005,1,0.165,133.577,4,0.738,Sam Smith,192670,8,2015,2015-11-06,Money On My Mind,1
96,0.162,0.799,227833,0.586,3s4U7OHV7gnj42VV72eSZ6,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,0.5489999999999999,Clean Bandit,227833,74,2014,2014-01-17,Rather Be (feat. Jess Glynne),1
97,0.0305,0.589,204200,0.966,3tgZ9vmhuAY9wEoNUJskzV,0.0,11,0.147,-4.106,1,0.098,129.984,4,0.8029999999999999,Pitbull,204200,60,2012,2012-01-01,Timber,1
98,0.28600000000000003,0.652,233305,0.757,6NPVjNh8Jhru9xOmyQigds,0.0,1,0.0886,-6.819,1,0.153,159.911,4,0.9620000000000001,Pharrell Williams,233305,75,2013,2013-06-18,Happy,1
99,0.0907,0.608,220573,0.496,2O0FqpBiiCGVkbSc9LvWom,0.0,7,0.131,-6.627000000000001,1,0.0277,104.94,4,0.142,Sam Bailey,220573,37,2013,2013-12-15,Skyscraper,1
100,0.129,0.544,184280,0.915,4J7CKHCF3mdL4diUsmW8lq,0.0009140000000000001,8,0.115,-3.405,1,0.0841,126.094,4,0.51,Calvin Harris,184280,74,2014,2014-10-31,Under Control,1
101,0.935,0.314,208154,0.28600000000000003,3DDGhkxq3FeUorZppSgeLE,0.0258,10,0.0999,-10.191,1,0.035,172.021,4,0.278,Lily Allen,208154,67,2013,2013-11-10,Somewhere Only We Know,1
102,0.0017100000000000001,0.6729999999999999,303827,0.853,28GieRAflAHypFfEimSaxa,0.7240000000000001,1,0.39,-6.4510000000000005,1,0.038,128.015,4,0.0382,Martin Garrix,303826,4,2013,2013-01-01,Animals - Extended,1
103,0.00212,0.8340000000000001,148389,0.8190000000000001,5PYmUtuSE4x7WcPWRRpX06,0.0030600000000000002,0,0.27899999999999997,-7.989,0,0.0841,119.99,4,0.513,Storm Queen,148388,1,2013,2013-11-03,Look Right Through - MK Vocal Edit,1
104,0.0492,0.784,250189,0.85,5U8hKxSaDXB8cVeLFQjvwx,0.0,9,0.11199999999999999,-3.679,1,0.0691,110.00399999999999,4,0.5670000000000001,Eminem,250188,18,2013,2013-11-05,The Monster,1
105,0.11199999999999999,0.636,190185,0.436,3yvZ1VUso9Xi7EvIyLaj4o,0.0,7,0.135,-9.524,1,0.139,84.804,4,0.331,Lorde,190185,20,2013,2013-01-01,Royals,1
106,0.40700000000000003,0.53,221360,0.42200000000000004,2vwlzO0Qp8kfEtzTsCXfyE,0.0,5,0.107,-6.2620000000000005,1,0.0342,119.964,4,0.349,Miley Cyrus,221360,75,2013,2013-10-04,Wrecking Ball,1
107,0.0596,0.6629999999999999,257387,0.705,1QzFhzIOW7CyRJLpmq5CM0,0.0,1,0.11800000000000001,-4.945,0,0.0366,121.941,4,0.473,OneRepublic,257386,66,2014,2014-01-01,Counting Stars,1
108,0.0348,0.76,177685,0.652,2yFh7Oz9g0bpHp3iis2Iu2,0.0,6,0.307,-7.321000000000001,1,0.23199999999999998,100.315,4,0.759,Jason Derulo,177685,53,2013,2013-08-02,Talk Dirty (feat. 2 Chainz) - MDM Version,1
109,0.00635,0.56,223546,0.7559999999999999,3bDGwl0X3EjQmIyFD1uif5,1.29e-05,7,0.55,-4.817,0,0.0415,179.771,4,0.40399999999999997,Katy Perry,223546,21,2013,2013-01-01,Roar,1
110,0.258,0.309,231212,0.775,6B8CAgQ38mWf7xTvFtC0BB,0.0,1,0.102,-4.915,1,0.0546,84.73100000000001,4,0.27899999999999997,Ellie Goulding,231211,10,2013,2013-01-01,Burn,1
111,0.00882,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484,Miley Cyrus,231240,79,2013,2013-10-04,We Can't Stop,1
112,0.00275,0.6729999999999999,425760,0.695,5ji2u4VyupN26DH9JgmS1B,0.193,11,0.644,-5.598,0,0.0538,125.005,4,0.43,Avicii,425760,4,2014,2014-01-01,Wake Me Up - Avicii By Avicii,1
113,0.00485,0.5,239894,0.8909999999999999,3CvRHWTTER3tsaLPAL2Yxv,0.000204,2,0.0969,-4.703,0,0.0433,126.024,4,0.22699999999999998,John Newman,239894,9,2014,2014-01-01,Love Me Again,1
